118,10,18,26.6,43.32,88480,24.76,78.56,88122,0.19,-0.47,-0.9,0.65,0.74,0.45,32.23703,-106.79639,6,64.96,-62555.41360551742
119,49,77,29.42,49.5,86578,26.06,37.33,92749,-0.14,0.46,0.48,0.64,0.92,0.65,32.285,-106.70836,2,84.23,-62114.493281467025
120,17,57,24.65,71.4,91655,20.31,79.8,86476,-0.37,-0.34,0.9,0.35,-0.7,0.27,32.378269,-106.60945,11,77.26,-63274.62981213471
121,6,35,27.64,37.73,88723,28.27,78.91,88892,0.19,0.99,-0.83,0.6,0.05,-0.98,32.24382,-106.71629,2,52.99,-62611.191299832
122,24,58,20.14,65.36,91982,25.22,37.67,90336,0.45,0.84,-0.7,0.24,-0.88,0.74,32.334438,-106.76475,9,56.58,-63347.55195821372
123,50,45,22.93,73.61,90270,26.17,54.72,93063,0.63,-1,0.46,-0.37,-0.53,0.55,32.273998,-106.70308,13,89.36,-62963.41426151469
124,49,78,28.95,33.78,89721,21.1,20.26,93947,-0.68,0,0.75,-0.04,-0.7,-0.34,32.245869,-106.8514,12,67.57,-62838.980750597555
125,16,87,24.57,36.7,87392,24.5,79.71,90298,-0.95,-0.01,-0.3,0.6,0.58,-0.42,32.257408,-106.75699,6,74.91,-62304.144816020766
126,49,49,28.68,20.87,90873,27.18,47.59,86400,0.09,-0.08,0.2,0.72,-0.86,-0.07,32.215969,-106.71975,2,80.25,-63099.38291871117
127,52,70,23.62,46.33,88124,26.14,74.09,93125,0.79,-0.29,-0.64,-0.81,-0.35,-0.72,32.289162,-106.85118,9,62.12,-62473.473726470605
128,13,21,20.12,43.6,94209,25.95,54.53,88874,0.29,0.22,0.56,-0.87,-0.45,0.58,32.319038,-106.78389,2,80.71,-63838.67386037451
129,44,71,21.7,29.22,94930,28.36,21.89,87613,-0.72,-0.59,0.35,-0.61,0.72,-0.85,32.23925,-106.8684,1,87.28,-63995.66172753195
130,31,51,25.3,51.11,89832,27.39,36.4,88519,-0.97,0.52,0.58,-0.3,-0.54,0.73,32.223511,-106.77254,5,51.91,-62864.18906968525
131,32,10,29.5,28.72,90967,23.67,61.84,88535,-0.7,-0.42,0.96,-0.53,-0.21,0.78,32.262489,-106.89193,3,61.73,-63120.51282654885
132,35,50,25.38,72.66,93517,28.53,29.13,92490,-0.29,0.96,0.58,0.03,-0.94,0.38,32.391331,-106.85365,14,52.12,-63687.082661058455
133,51,67,27.12,72.15,88437,28.16,40.08,86391,-1,-0.99,-0.5,0.02,-0.26,-0.83,32.32478,-106.788,6,77.68,-62545.53056426374
134,34,29,20.17,22.6,92416,20.19,69.7,93215,-0.76,0.07,0.6,-0.22,-0.83,0.86,32.222191,-106.88661,2,62.19,-63444.011966775084
135,84,1,28.6,46.48,89862,28.42,24.22,93522,-1,-0.05,0.24,0.61,-0.51,0.05,32.39576,-106.69276,5,59.91,-62870.99779893039
136,89,5,21.09,66.1,93177,29.45,63.7,86597,0.82,-0.82,0.2,0.27,0.43,0.67,32.39172,-106.8507,15,72.83,-63612.268401641515
137,37,61,23.88,54.68,88357,20.58,78.59,92515,0.32,-0.27,0.33,-0.66,-0.35,-0.6,32.221699,-106.67924,7,56.74,-62527.13315186272
138,20,83,29.02,47.33,87591,27.31,38.75,87618,-0.26,-0.71,-0.41,0.96,-0.82,-0.97,32.39357,-106.72189,5,52.08,-62350.29155316555
139,81,29,23.66,37.29,90268,25.21,34.21,92639,-0.45,-0.8,-0.09,-0.28,0.05,0.16,32.307678,-106.89861,12,83.55,-62962.962065359854
140,67,75,27.55,76.98,89631,22.67,38.54,87450,0.38,-0.96,-0.46,-0.12,0.32,-0.64,32.247028,-106.71778,5,64.42,-62818.52302666398
141,18,16,24.5,79.25,86978,25.87,21.96,92486,-0.69,-0.79,0.16,-0.42,0.21,-0.73,32.336979,-106.60383,15,79.08,-62207.86773866764
142,9,46,21.14,49.23,89837,28.25,29.14,87952,0.74,-0.89,0.81,0.61,0.06,0.6,32.233639,-106.64604,7,69.3,-62865.323985747214
143,43,6,25.56,56.21,86756,23.24,56.86,90931,0.1,-0.93,-0.3,0.9,0.64,-0.08,32.231129,-106.70829,11,75.15,-62156.08796101256
144,16,5,26.33,36.72,90457,21.73,47.39,87944,0.45,0.99,0.72,-0.79,0.94,-0.9,32.330971,-106.84565,8,88.91,-63005.65880455772
145,59,26,23.7,77.12,93877,29.47,70.17,93294,-0.98,0.53,0.48,-0.99,-0.54,-0.32,32.245911,-106.83844,7,70.11,-63766.058065249184
146,26,71,20.44,38.11,90700,28.49,46.49,87179,0.39,-0.61,0.15,0.24,-0.58,-0.15,32.290169,-106.77781,14,81.22,-63060.44859079255
147,75,71,20.44,71.94,91702,21.06,74.49,92226,0.35,-0.22,-0.99,0.01,0.41,-0.71,32.238499,-106.71831,3,89.11,-63285.12392793194
148,2,70,27.47,63.92,89363,28.58,42.9,90858,-0.62,-0.33,0.26,-0.96,-0.1,0.3,32.26038,-106.61744,1,89.23,-62757.50579584913
149,17,32,26.63,72.53,87510,29.68,57.86,88053,0.59,0.48,0.96,-0.39,0.55,-0.54,32.275681,-106.83817,7,66.47,-62331.51846368831
150,86,81,25.15,75.95,89510,20.21,27.75,91514,0.47,-0.76,-0.78,-0.17,-0.09,0.43,32.242668,-106.67812,2,55.98,-62790.992521629494
151,1,42,27.15,36.89,88316,25.84,46.86,90248,0.06,-0.37,0.29,-0.7,0.2,-0.57,32.306702,-106.72527,14,80.33,-62517.69924954381
152,69,60,23.4,42.41,88234,22.73,58.04,93742,-0.44,-0.08,0.98,0.48,0.96,0.99,32.28138,-106.71376,3,50.32,-62498.82080039092
153,19,49,26.02,77.05,86721,22.74,52.63,91800,-0.96,0.07,0.37,-0.08,-0.64,0.2,32.397812,-106.81957,6,77.61,-62147.914693746665
154,57,55,24.67,62.97,93982,23.36,42.38,90511,0.75,-0.28,0.96,-0.09,0.52,-0.8,32.257999,-106.65945,5,60.94,-63789.04635774031
155,59,58,24.61,76.82,90435,27.36,69.26,88785,-0.19,0.47,-0.69,-0.75,0.42,0.52,32.21899,-106.61329,14,76.35,-63000.69253089412
156,52,14,23.27,68.62,87382,20.62,60.67,92435,-0.16,0.06,0.1,-0.52,-0.49,0.29,32.34177,-106.89069,3,77.61,-62301.82363994218
157,31,57,20.95,35.24,92717,22.85,67.71,91931,-0.89,-0.51,0.48,0.31,0.25,0.74,32.227299,-106.89204,11,50.68,-63510.69644510021
158,36,63,23.28,23.32,90076,21.59,77.48,88687,-0.92,0.98,-0.09,0.39,-0.38,-0.99,32.315632,-106.78321,11,80.42,-62919.513411381966
159,89,62,27.98,71.25,88225,29.74,50.2,90134,-0.18,-0.42,0.78,0.72,-0.74,0.73,32.281719,-106.77509,8,77.93,-62496.747910351594
160,33,9,27.13,57.52,91729,23.21,70.07,89131,-0.16,0.15,1,0.29,-0.27,0.01,32.28931,-106.76645,5,77.42,-63291.15049298827
161,20,3,24.41,35.7,90984,28.25,42.46,87207,0.67,0.97,0.34,-0.57,0.13,0.02,32.244701,-106.87146,8,84.73,-63124.33230472372
162,54,88,27.54,32.89,86951,25.96,25.66,86626,-0.47,0.44,-0.09,0.13,-0.19,0.61,32.338482,-106.67493,3,83.02,-62201.57591863006
163,86,67,22.56,79.39,92655,22.35,44.95,94265,-0.99,1,-0.57,0.79,0.59,-0.67,32.25209,-106.79516,15,83.79,-63496.97512272832
164,42,23,22.58,20.24,92037,29.8,73.97,91675,-0.25,-0.03,-0.57,0.48,-0.52,0.78,32.376751,-106.73364,5,57.66,-63359.796519975025
165,84,80,29.7,41.03,92785,23.1,23.45,89091,0.93,0.67,0.05,0.54,-0.24,-0.15,32.369259,-106.71461,3,83.15,-63525.73709658727
166,72,80,26.48,73.03,91198,24.54,44.98,93467,-0.12,-0.79,0.16,-0.52,0.07,0.81,32.344139,-106.62803,11,56.99,-63172.36343735221
167,15,35,23.29,70.79,94198,25.84,76.2,91880,-0.55,-0.14,0.6,-0.76,0.27,0.85,32.385101,-106.63824,12,65.55,-63836.27123711655
168,11,61,26.07,57.14,87585,23.97,55.29,94663,0.62,-0.39,-0.89,0.66,-0.48,0.88,32.266819,-106.60137,9,81.51,-62348.90143615571
169,78,27,22.08,39.13,91087,21.8,22.27,92983,0.3,-0.19,-0.83,-0.08,-0.31,0.61,32.260262,-106.80139,7,71.51,-63147.46149905432
170,79,66,23.41,45.37,91557,26.65,34.64,86020,-0.49,0.67,-0.78,-0.39,0.57,0.61,32.214939,-106.62858,6,89.69,-63252.73444076992
171,69,34,27.2,25.25,87129,25.84,70.69,94597,0.12,-0.85,-0.2,0.57,-0.06,0.49,32.320061,-106.76544,12,52.21,-62243.02619700175
172,43,56,25.1,68.97,86252,28.4,51.33,93163,0.94,0.01,0.01,0.81,0.19,0.66,32.333672,-106.8685,1,87.68,-62038.134372617584
173,58,77,22.73,78.69,87336,24.59,27.91,91192,0.33,-0.82,-0.16,-0.55,0.72,-0.89,32.366482,-106.78492,2,77.02,-62291.14345860438
174,48,75,26.47,26.65,91553,29.22,73.7,89663,-0.92,0.95,0.58,0.28,0.07,-0.28,32.342602,-106.89485,1,59.94,-63251.840349101476
175,9,8,23.06,64.31,89725,25.18,67.86,92824,0,-0.45,0.25,0.27,0.11,0.91,32.38208,-106.83135,8,68.23,-62839.889597011
176,31,1,21.02,41.09,90024,22.59,63.2,87480,-0.24,0.98,-0.22,0.69,0.49,0.48,32.31271,-106.88391,5,76.5,-62907.73316246616
177,23,21,20.85,36.47,86834,26.58,70.03,92158,-0.08,-0.31,-0.45,-0.07,0.23,-0.12,32.240391,-106.6409,14,63.5,-62174.29306948962
178,47,5,22.62,28.73,89824,29.45,39.79,92841,-0.3,0.24,-0.69,0.52,-0.89,-0.82,32.328331,-106.74618,15,82.3,-62862.37309758404
179,68,78,21.48,73.49,89166,23.95,57.46,89096,-0.07,0.41,0.22,-0.05,0.61,-0.69,32.287289,-106.73856,11,74.44,-62712.55901180574
180,37,36,29.27,21.33,91586,21.69,55.17,86660,0.98,-0.46,0.39,-0.16,-0.32,0.92,32.280869,-106.6985,5,60.07,-63259.215659567526
181,47,5,21.91,30.49,94402,25.45,33.87,91388,0.24,0.39,0.45,-0.12,-0.01,-0.52,32.283249,-106.86479,1,59.32,-63880.79206301201
182,23,74,24.2,26.83,91665,21.29,63.01,90574,0.2,0.41,-0.34,-0.78,0.29,0.6,32.261711,-106.84942,4,51.13,-63276.86296761506
183,42,61,26.84,21.68,94415,28.92,39.54,91722,-0.65,0,-0.24,-0.14,-0.4,-0.88,32.390961,-106.65477,13,60.3,-63883.626533026894
184,69,13,27.94,58.11,92418,24.29,59.22,92471,-0.79,-0.95,-0.07,0.51,0.12,-0.97,32.377319,-106.67462,5,80.54,-63444.45563305499
185,54,60,25.28,51.14,94453,20.04,72.57,86891,-0.69,0.42,-0.32,0.3,1,0.83,32.32449,-106.85258,9,57.16,-63891.91009522956
186,24,72,26.92,63.92,91882,29.7,37.14,89358,-0.4,0.39,0.29,0.66,0.96,-0.47,32.287071,-106.7585,15,51.03,-63325.27392093311
187,81,36,28.53,70.95,88500,29.76,44.16,87570,-0.47,-0.83,0.28,-0.4,0.59,0.78,32.386421,-106.61724,13,71.19,-62560.009043739265
188,13,32,20.21,70.04,93713,26.26,62.54,92251,0.57,0.3,0.66,0.39,0.98,0.25,32.372791,-106.82479,12,62.01,-63730.11084986409
189,84,30,25,33.87,89159,20.22,27.84,86224,0.79,0.64,-0.94,-0.66,0.01,-0.03,32.282829,-106.71836,12,60.25,-62710.96043909617
190,42,20,20.55,38.37,93392,20.56,69.69,94941,-0.83,0.03,-0.63,-0.72,-0.99,-0.68,32.36459,-106.84346,15,54.33,-63659.603061281254
191,81,77,21.12,61.9,86324,25.11,56.04,91101,-0.92,-0.28,-0.31,-0.01,0.75,-0.46,32.367931,-106.75583,1,61.45,-62055.01900001122
192,22,41,29.94,67.83,93001,21.26,50.54,88505,-0.73,0.39,0.55,0.95,-0.79,-0.28,32.25782,-106.78931,11,50.78,-63573.45414911748
193,27,54,23.19,75.24,90378,22.63,27.07,87597,-0.72,-0.34,0.19,-0.7,0.51,-0.07,32.326801,-106.6763,6,60.97,-62987.820814778985
194,61,23,22.37,53.85,94549,21.93,23.59,89744,-0.65,0.33,-0.31,-0.51,0.13,-0.19,32.395329,-106.8021,5,72.72,-63912.82497493561
195,13,20,20.99,61.22,92135,28.85,47.02,87082,0.09,0.96,-0.83,0.71,-0.28,0.77,32.377159,-106.89024,10,66.89,-63381.59942553386
196,68,20,28.23,62.09,91924,22.01,36.82,92951,-0.55,-0.01,0.52,0.62,0.1,0.58,32.234421,-106.67209,8,78.96,-63334.633086854396
197,1,62,28.31,73.8,91565,21.81,78.33,90460,0.34,0.55,0.51,0.83,0.45,-0.03,32.306332,-106.77083,4,76.42,-63254.52252921734
198,37,58,25.73,54.06,88501,25.23,67.05,91351,-0.84,-0.57,-0.27,-0.2,0.88,-0.63,32.396278,-106.7648,7,56.14,-62560.23879357413
199,33,79,21.38,49.84,91065,28.62,72.83,90402,0.07,-0.52,0.63,0.17,0.89,-0.24,32.235641,-106.80424,4,72.49,-63142.52306217803
200,80,14,22.32,72.32,93181,25.61,31.79,86266,-0.82,0.2,-0.07,0.14,0.56,-0.13,32.317188,-106.84787,14,80.49,-63613.14985352142
201,69,22,27.11,38.12,88277,23.92,30.01,93299,-0.44,0.22,-0.33,0.09,-0.55,-0.2,32.376419,-106.63546,9,75.29,-62508.72224577854
202,62,78,27.08,77.98,89113,26.93,42.05,91474,0.09,-0.08,-0.07,0.72,-0.58,0.43,32.287079,-106.84491,6,69.57,-62700.453003614675
203,19,87,22.9,23.34,86386,22.82,55.84,92043,1,0.28,-0.54,-0.56,0.82,-0.17,32.247002,-106.74923,6,51.52,-62069.54940453998
204,12,54,22.54,58.93,91627,27.19,62,90798,0.67,0.76,-0.09,1,0.4,-0.71,32.261688,-106.75239,7,68.46,-63268.375926980174
205,36,72,29.78,34.08,86039,26.06,22.27,86320,-0.9,0.53,0.68,0.64,0.76,0.76,32.276569,-106.82989,10,53.28,-61988.117101282136
206,7,48,25.91,70.11,89767,24.97,40.73,92122,-0.4,-0.37,0.9,0.2,0.87,0.8,32.25642,-106.72205,12,66.8,-62849.43050400719
207,71,70,29.39,41.11,91467,27.71,53.25,88695,0.56,0.36,0,0.18,-0.16,0.95,32.364922,-106.8893,13,66.63,-63232.60972282251
208,4,2,25.95,26.95,89051,26.41,65.46,94634,0.17,-0.61,0.85,0.2,0.5,0.31,32.218109,-106.80175,12,66.45,-62686.28385633674
209,36,85,24.64,61.51,87752,21.44,55.14,94488,0.64,0.59,-0.43,-0.41,0.37,0.24,32.336979,-106.61577,13,60.97,-62387.56426267197
210,48,65,24.2,23.36,94353,27.48,31.04,89172,-0.58,0.45,0.32,0.38,-0.53,0.64,32.34177,-106.78971,8,50.19,-63870.10544960976
211,41,20,24.2,53.08,90942,20.93,56.7,89326,-0.26,-0.29,-0.45,0.81,-0.97,-0.92,32.23056,-106.77697,15,55.27,-63114.89489672858
212,15,86,29.29,48,93864,29.45,53.51,88134,0.32,-0.24,0.02,0.5,0.68,0.4,32.203979,-106.85815,2,70.33,-63763.210447401165
213,74,89,26.88,32.51,87058,22.04,20.92,90145,-0.91,0.34,0.18,0.89,0.63,0.8,32.318291,-106.642,9,72.13,-62226.500887336006
214,11,6,22.1,43.98,86581,24,53.62,90050,-0.41,0.57,0.12,-0.64,-0.77,-0.76,32.29987,-106.67293,3,87.7,-62115.19488887281
215,82,44,22.66,23.52,87989,25.08,21.27,92157,-0.87,-0.65,-0.12,-0.2,0.05,-0.06,32.399948,-106.76171,5,71.55,-62442.33091343112
216,38,37,29.42,24.65,89979,20.9,61.31,87224,0.1,0.04,-0.7,0.72,-0.61,0.93,32.259548,-106.82358,4,72.34,-62897.53426799242
217,57,4,23.31,23.85,88722,23.9,67.36,88328,0.65,0.73,0.26,0.81,-0.26,-0.36,32.236519,-106.73503,14,76.27,-62610.96201562964
218,32,63,23.93,59.52,87782,28.61,40.59,87800,-0.33,-0.11,-0.2,0.99,-0.29,0.61,32.381649,-106.82815,3,55.68,-62394.50336642064
219,56,7,25.22,37.74,87741,21.49,63.08,90541,-0.81,0.24,-0.84,-0.95,-0.07,-0.39,32.263432,-106.78786,1,64.36,-62385.01944330352
220,67,28,27.76,67.68,87615,24.87,35.87,93205,0.47,-0.44,0.54,0.43,-0.71,0.07,32.324242,-106.86016,12,59.94,-62355.85125022562
221,43,85,27.02,41.94,88589,20.44,37.01,93153,-0.06,0.76,-0.63,0.94,-0.99,0.59,32.325871,-106.7374,4,83.83,-62580.44855177261
222,33,82,28.28,57.89,94257,23.59,57.15,88635,-0.99,0.22,0.37,0.05,-0.81,-0.06,32.344181,-106.84983,13,84.79,-63849.15537689148
223,43,51,23.3,60.98,94483,24.56,67.13,88281,-0.87,0.96,-0.18,-0.6,-0.63,-0.75,32.32045,-106.84701,6,68.61,-63898.44784354763
224,61,21,21.37,62.49,91910,20.8,64.83,92586,0.35,0.08,-0.29,0.07,-0.21,-0.24,32.36113,-106.78919,9,68.73,-63331.513749702484
225,79,4,24.63,40.99,90640,22.24,35.72,86864,0.8,0.41,-0.99,0.64,-0.7,-0.18,32.260941,-106.62348,1,62.7,-63046.9313103758
226,39,20,22.65,41.27,89224,22.16,46.61,89366,-0.95,0.55,0.83,0.29,0.82,-0.8,32.396809,-106.64427,11,53.37,-62725.80042059892
227,49,77,23.89,24.45,91298,22.88,43.54,90355,0.26,-0.89,0.79,0.77,-0.55,0.32,32.326031,-106.77808,12,60.12,-63194.776609171015
228,49,89,27.72,39.41,87788,23.74,26.05,90588,0.28,0.12,0.52,-0.74,0.01,0.1,32.226471,-106.64623,11,79.28,-62395.89095672003
229,12,37,24.53,53.23,86945,20.12,40,94745,-0.21,0.31,0.4,0.24,-0.83,-0.5,32.230911,-106.77801,8,79.15,-62200.17752155218
230,54,56,27.52,57.8,89522,29.3,44.99,90196,0.88,-0.73,-0.16,0.84,0.39,-0.56,32.237339,-106.76818,10,68.06,-62793.72416535152
231,62,70,21.96,66.49,94848,20.61,39.34,94855,0.88,0.72,-0.02,0.39,-0.24,0.8,32.371819,-106.75151,13,60.82,-63977.85611114418
232,59,39,29,51.37,92006,28.16,38.56,87261,0.48,-0.8,-0.36,0.84,0.43,-0.13,32.221642,-106.66631,11,60.41,-63352.89576860668
233,49,7,21.98,21.14,89325,26.41,67.62,92206,0.5,0.91,-0.6,-0.46,-0.64,0.43,32.264431,-106.8063,9,69.53,-62748.84210798789
234,40,17,20.93,60.79,91778,21.09,53.9,88855,0.27,0.08,0.28,0.33,-0.79,-1,32.34227,-106.81978,7,59.65,-63302.08392452944
235,28,16,25.63,78.35,94706,29.05,44.62,87759,0.17,-0.05,0.1,0.45,-0.53,0.79,32.262249,-106.69995,11,74.31,-63946.99248933875
236,63,25,29.9,27.43,94864,24.55,37.7,87224,-0.42,-0.77,0.98,0.32,0.88,-0.5,32.232712,-106.84733,11,58.92,-63981.33135633499
237,59,25,26.79,32.28,89523,20.24,42.17,89434,0.31,0.77,0.43,0.39,1,-0.15,32.321239,-106.78969,7,73.89,-62793.95178894391
238,17,55,29.31,75.41,92352,27.01,28.61,90790,-0.19,0.34,-0.34,0.28,0.83,0.96,32.378761,-106.72892,11,59.33,-63429.810538879516
239,33,2,27.94,47.71,86200,24.83,63.71,92415,0.92,-0.23,-0.92,0.89,0.27,-0.55,32.308472,-106.73759,14,89.16,-62025.93281985934
240,73,55,25.12,23.11,87987,23.78,48.74,92025,-0.43,0,0.95,-0.85,-0.91,0.42,32.323849,-106.76147,3,70.12,-62441.86924764914
241,28,88,28.49,36.01,89974,20.19,68.24,87435,0.18,-0.23,0.27,-0.58,0.99,-0.92,32.330582,-106.76464,3,70.91,-62896.400802550415
242,23,77,22.5,63.37,89488,27.53,62.87,93831,-0.78,-0.01,0.03,-0.37,0.96,0.78,32.225349,-106.65234,15,64.73,-62785.9837378369
243,37,12,25.55,61.1,94331,23.03,26.55,93898,-0.39,0.55,0.22,-0.56,-0.84,0.24,32.239029,-106.69084,1,80.48,-63865.30591637462
244,41,57,25.72,57.46,88090,21.64,27.3,86779,0.52,-0.89,0.92,-0.58,0.84,0.95,32.358582,-106.78919,4,55.24,-62465.633992989504
245,13,53,22.75,71.47,94223,23.41,50.38,93575,0.23,0.44,-0.4,-0.88,0.21,-0.12,32.361069,-106.80162,1,57.99,-63841.731415990864
246,45,55,26.54,42.72,93624,20.15,68.71,88738,-0.67,-0.66,0.16,-0.04,-0.62,-0.36,32.33186,-106.86522,6,50.87,-63710.581581041006
247,41,12,21.39,24.92,89436,26.69,22.65,86603,-0.66,-0.25,-0.55,-0.3,0.9,0.42,32.319469,-106.67102,8,72.68,-62774.14082929784
248,5,62,24.69,73.46,90949,22.57,34.45,86387,0.29,-0.97,-0.8,1,-0.84,0.77,32.259499,-106.75563,15,63.64,-63116.46804312566
249,79,8,22.28,24.34,87812,28.88,38.2,88936,0.21,-0.56,-0.69,0.49,0.59,0.87,32.281399,-106.71417,9,81.37,-62401.44055006634
250,43,19,29.8,32.86,88332,25.58,56.45,92672,-0.31,-0.04,0.61,-0.66,-0.07,-0.54,32.234531,-106.72541,14,80.88,-62521.38119426751
251,63,63,28.59,53.04,91080,21.61,61.38,86629,0.75,0.79,-0.38,0.4,-0.87,-0.07,32.23904,-106.86623,14,60.92,-63145.890283009496
252,56,80,26.62,33.99,90365,24.95,63.45,88983,-0.6,-0.13,0.78,-0.94,-0.6,-0.42,32.252892,-106.64841,4,72.23,-62984.884239651634
253,32,25,23.04,54.56,91880,23.32,76.68,94631,0.29,-0.2,-0.97,-0.38,0.86,-0.72,32.213428,-106.78706,7,63.72,-63324.828159959834
254,33,52,28.79,33.35,94654,29.56,47.75,94381,-0.37,-0.5,0.93,0.36,0.32,-0.76,32.247742,-106.71651,5,68.08,-63935.68094372768
255,18,63,27.52,74.57,87763,23.08,69.5,91185,-0.67,0.61,0.37,-0.95,-0.89,0.27,32.217682,-106.84655,6,85.8,-62390.10882373353
256,22,19,26.01,33.26,89552,22.54,63.42,88240,-0.24,-0.77,-0.26,-0.92,0.44,-0.06,32.237919,-106.68263,5,56.86,-62800.55197764822
257,57,46,24.87,68.56,91768,29.26,57.18,90350,-0.92,0.53,0.9,-0.12,0.05,-0.89,32.289871,-106.65852,4,67.99,-63299.85299593925
258,74,11,20.61,78.13,88926,23.21,71.65,90893,0.93,-0.86,0.58,-0.65,0.37,0.17,32.203609,-106.88326,6,76.25,-62657.692721440406
259,61,36,26.85,49.88,90654,22.52,77.68,93234,0.96,0.95,-0.46,-0.08,0.94,-0.92,32.370159,-106.73405,11,57.56,-63050.08599042381
260,59,51,29.86,76.94,88341,24.24,38.95,92083,-0.76,-0.65,0.62,0.55,0.1,0.66,32.369282,-106.69618,12,53.11,-62523.45205084817
261,27,55,22.16,69.29,94381,27.91,79.54,94114,0.08,0.61,-0.55,0.71,-0.91,-0.67,32.37529,-106.8063,2,73.84,-63876.21263598644
262,61,70,25.71,76.85,88201,21.47,73.15,86447,-0.88,0.52,-0.92,-0.14,0.83,0.89,32.2122,-106.60181,15,88.62,-62491.21936631071
263,46,56,28.92,47.75,93074,28.8,55.6,86402,-0.58,-0.19,-0.02,0.59,-0.1,-0.11,32.335442,-106.73042,4,63.1,-63589.56045552844
264,85,87,29.19,21.71,88909,27.46,46.92,94584,0.77,-0.56,-0.06,-0.29,-0.51,-0.66,32.25581,-106.81459,9,85.57,-62653.80181350484
265,28,4,25.16,56.3,86267,26.13,39.54,90561,-0.19,0.97,0.39,-0.23,-0.13,-1,32.20435,-106.66989,10,88.2,-62041.65294429058
266,25,65,29.02,20.4,94705,27.93,68.82,91489,-0.56,0.05,-0.41,0.42,-0.16,0.07,32.373741,-106.64906,2,55.09,-63946.77500705022
267,21,54,29.71,36.09,92037,24.67,31.7,88161,0.3,0.43,-0.15,-0.57,0.45,0.82,32.365051,-106.8195,12,88.71,-63359.796519975025
268,13,21,21.28,49.94,87222,28.08,43.05,88075,-0.56,0.54,0.42,0.15,0.27,0.58,32.240688,-106.74329,14,70.06,-62264.65553664429
269,37,19,25,28.98,90960,20.36,48.55,92543,0.37,-0.84,0.03,-0.03,0.39,-0.36,32.363708,-106.76692,10,72.92,-63118.93993223739
270,3,48,22.03,25.11,93805,29.91,54.4,86675,-0.34,0.06,-0.08,-0.17,-0.07,-0.48,32.393681,-106.88303,10,71.15,-63750.28262807688
271,19,51,21.86,26.46,86204,28.93,41.04,92297,0.49,0.62,-0.69,0.53,0.64,-0.33,32.289841,-106.83435,3,60.56,-62026.871612421935
272,18,27,27.89,58.86,86395,24.48,52.15,92342,0.38,0.91,-0.65,-0.43,0.66,0.85,32.201778,-106.7105,12,61.28,-62071.65795484844
273,40,42,28.9,48.95,87437,27.75,38.91,89611,0.53,-0.69,-0.17,-0.68,-0.94,-0.35,32.20731,-106.63095,11,76.37,-62314.58744751439
274,49,81,29.32,77.18,87321,27.78,58.59,94603,0.08,0.61,0.78,0.11,-0.94,0.28,32.348862,-106.88758,4,52.61,-62287.65980589608
275,2,85,22.92,28.74,92164,25.96,44.48,92700,-0.23,0.25,-0.63,-0.09,-0.41,-0.98,32.22781,-106.69319,14,68.7,-63388.04770485878
276,65,39,22.92,37.53,88446,26.88,31.39,92614,-0.24,0.44,-0.71,0.63,0.36,0.25,32.306671,-106.75191,11,64.51,-62547.59942972308
277,36,9,28.22,37.19,89967,20.28,58.79,91110,0.97,0.38,0.79,0.64,0.93,-0.04,32.310162,-106.81349,11,50.22,-62894.8138652374
278,38,51,26.71,49.11,88471,21.05,79.42,89771,0.51,0.49,0.88,0.42,-0.94,0.65,32.257271,-106.69652,9,76.3,-62553.34538388547
279,80,66,26.93,47.39,94008,21.86,79.38,87153,-0.22,-0.45,-0.62,0.38,0.81,0.37,32.376331,-106.75808,13,76.25,-63794.73548408557
280,23,62,29.28,26.45,91322,23.69,52.02,93889,0.44,0.43,-0.5,0.44,-0.61,-0.53,32.259441,-106.68685,1,51.72,-63200.15281215013
281,5,78,25.65,22.2,89490,29.34,62.77,93782,0.08,-0.68,0.29,0.13,-0.11,-0.58,32.280182,-106.68314,15,53.28,-62786.439123019554
282,69,30,22.26,68.28,93523,22.42,24.94,89135,0.83,0.56,-0.66,0.86,0.41,-0.37,32.291199,-106.76277,13,75.85,-63688.400933564175
283,2,48,22.58,53.02,91346,24.13,23.22,89026,0.61,-0.99,0.7,-0.07,-0.18,-0.45,32.206928,-106.74153,3,87.49,-63205.52787111689
284,50,82,21.85,24.32,86059,28.18,34.8,86152,0.42,-0.87,-0.66,0.21,-0.86,0.92,32.350719,-106.79485,9,72.31,-61992.81782147353
285,26,82,27.69,21.13,87540,26.04,22.39,94797,0.64,0.26,-0.3,0.63,0.58,-0.17,32.283161,-106.70301,8,79.29,-62338.473099815776
286,43,85,24.71,33.97,86590,26.61,57.57,90323,0.78,0.19,-0.07,-0.71,-0.99,-0.87,32.216381,-106.71561,3,83.09,-62117.29959298053
287,41,53,25.54,71.17,90015,21.43,43.06,93093,0.66,0.59,-0.32,-0.98,-0.33,0.26,32.27655,-106.7976,15,55.12,-62905.69371388921
288,16,70,22.75,22.43,88667,26.61,49.39,87033,0.5,-0.13,0.35,0.68,-0.79,-0.53,32.341122,-106.63313,12,61.87,-62598.348160534355
289,66,7,20.95,66.03,93347,22.22,24.51,91020,0.76,0.5,-0.28,0.71,0.57,-0.85,32.237572,-106.75601,11,64.05,-63649.70311416853
290,64,74,23.35,61.46,94516,29.59,40.82,90804,-0.66,0.28,0.72,-0.57,0.03,0.01,32.369991,-106.78294,12,68.39,-63905.63742545825
